Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
4463,18-Dec-06,24:00:00,303.584816,0.000638,0.0,0.0,0.0,0.0,0.72308,0.000784,14.686741,14.686049,0.0,0.0,1.0,0.000786,0.0,0.0,0.0,0.0,0.862999,0.000787,0.0,0.0,0.0,0.0,0.605386,0.000784,0.0,0.0,0.0,0.0,0.807505,0.000785,0.0,0.0,0.0,0.0,0.636512,0.000635,0.0,0.0,0.0,0.0,0.69715,0.000635,0.0,0.0,0.0,0.0,0.779442,0.000554,9.1e-05,9.1e-05,0.0,0.0,0.942382,0.000553,5.330457,5.330457,0.0,0.0,1.0,0.000786,0.0,0.0,0.0,0.0,0.616998,0.000788,0.0,0.0,0.0,0.0,0.573739,0.000473,15.282004,15.282004,0.0,0.0,1.0
4464,19-Dec-06,24:00:00,289.50098,0.000528,0.0,0.0,0.0,0.0,0.72308,0.000561,9.324155,9.324155,0.0,0.0,0.999535,0.000562,0.0,0.0,0.0,0.0,0.860724,0.000563,0.0,0.0,0.0,0.0,0.603097,0.000561,0.0,0.0,0.0,0.0,0.807037,0.000562,0.0,0.0,0.0,0.0,0.636104,0.000525,0.0,0.0,0.0,0.0,0.69715,0.000525,0.0,0.0,0.0,0.0,0.779442,0.000458,8.5e-05,8.5e-05,0.0,0.0,0.942382,0.000458,4.978797,4.978797,0.0,0.0,1.0,0.000562,0.0,0.0,0.0,0.0,0.61419,0.000563,0.0,0.0,0.0,0.0,0.571241,0.000391,14.392049,14.392049,0.0,0.0,1.0
4465,20-Dec-06,24:00:00,387.012674,0.000206,5.185025,0.0,0.044659,0.0,0.792686,0.00013,94.738727,90.324042,0.043085,0.042815,0.999595,0.000131,7.31239,0.0,0.027636,0.0,0.90347,0.000131,36.646667,0.0,0.019921,0.0,0.632,0.00013,17.708318,0.0,0.036096,0.0,0.871282,0.00013,12.538598,0.0,0.037415,0.0,0.692476,0.000205,26.187751,0.0,0.041851,0.0,0.763672,0.000205,3.410988,0.0,0.045716,0.0,0.859398,0.000179,72.383074,66.903834,0.046788,0.029983,0.98509,0.000179,704.912882,170.989471,0.036274,0.036274,1.0,0.00013,25.683249,0.0,0.027743,0.0,0.65886,0.00013,109.144645,0.0,0.025153,0.0,0.610234,0.000153,1488.219517,1230.907265,0.050669,0.050669,1.0
4466,21-Dec-06,24:00:00,3168.979247,0.000539,4.188233,0.0,0.0,0.0,0.876198,0.000572,450.413775,443.205014,0.0,0.0,1.0,0.000573,25.346745,1.168499,0.008864,0.001395,0.99149,0.000574,118.531398,0.0,0.007769,0.0,0.70281,0.000572,22.813199,0.0,0.0,0.0,0.9508,0.000573,6.822449,0.0,0.0,0.0,0.763847,0.000536,13.706328,0.0,0.0,0.0,0.840638,0.000536,3.880996,0.0,0.0,0.0,0.936183,0.000468,417.891021,412.063161,0.0,0.0,1.0,0.000467,756.038758,583.88794,0.0,0.0,1.0,0.000573,56.980388,0.0,0.003607,0.0,0.733864,0.000574,229.566415,0.0,0.004035,0.0,0.681717,0.000399,394.645745,391.876249,0.0,0.0,1.0
4467,22-Dec-06,24:00:00,2566.15255,0.000437,0.408905,0.0,0.0,0.0,0.876198,0.000611,474.516664,472.671096,0.0,0.0,1.0,0.000612,15.798883,5.645268,0.0,0.0,1.0,0.000613,45.548656,0.0,0.0,0.0,0.712711,0.000611,4.106084,0.0,0.0,0.0,0.9508,0.000611,0.264467,0.0,0.0,0.0,0.763847,0.000435,0.581059,0.0,0.0,0.0,0.840638,0.000435,0.783512,0.0,0.0,0.0,0.936183,0.000379,196.406402,196.028616,0.0,0.0,1.0,0.000379,212.006952,206.188583,0.0,0.0,1.0,0.000612,16.980047,0.0,0.0,0.0,0.738446,0.000613,62.426839,0.0,0.0,0.0,0.686846,0.000324,90.325773,90.325773,0.0,0.0,1.0
4468,23-Dec-06,24:00:00,1294.224974,0.000511,0.004907,0.0,0.0,0.0,0.876198,0.000496,310.767958,310.296166,0.0,0.0,1.0,0.000497,9.221377,6.313139,0.0,0.0,1.0,0.000498,11.096271,0.0,0.0,0.0,0.712711,0.000496,0.677394,0.0,0.0,0.0,0.9508,0.000496,0.0,0.0,0.0,0.0,0.763847,0.000509,0.0,0.0,0.0,0.0,0.840638,0.000509,0.15429,0.0,0.0,0.0,0.936183,0.000444,61.258858,61.258858,0.0,0.0,1.0,0.000444,66.994213,66.994213,0.0,0.0,1.0,0.000497,4.067569,0.0,0.0,0.0,0.738446,0.000498,12.864583,0.0,0.0,0.0,0.686846,0.00038,84.428455,84.428455,0.0,0.0,1.0
4469,24-Dec-06,24:00:00,772.421941,0.000893,0.0,0.0,0.0,0.0,0.876198,0.000572,178.950292,178.857835,0.0,0.0,1.0,0.000573,5.272587,4.443144,0.0,0.0,1.0,0.000574,2.366153,0.0,0.0,0.0,0.712711,0.000572,0.0,0.0,0.0,0.0,0.9508,0.000573,0.0,0.0,0.0,0.0,0.763847,0.000889,0.0,0.0,0.0,0.0,0.840638,0.000888,0.004245,0.0,0.0,0.0,0.936183,0.000776,33.791693,33.791693,0.0,0.0,1.0,0.000774,46.054034,46.054034,0.0,0.0,1.0,0.000573,0.747998,0.0,0.0,0.0,0.738446,0.000574,1.323226,0.0,0.0,0.0,0.686846,0.000663,79.51119,79.51119,0.0,0.0,1.0
4470,25-Dec-06,24:00:00,1353.429894,0.000601,564.804286,67.622967,0.092229,0.05612,0.932898,0.00025,932.647562,206.113135,0.078219,0.078219,1.0,0.00025,192.092196,41.285034,0.069184,0.069184,1.0,0.00025,153.876746,1.459096,0.075102,0.00328,0.830634,0.00025,344.187803,37.592357,0.077086,0.064787,0.978016,0.000249,101.544798,72.299068,0.105351,0.036473,0.86435,0.000599,373.896899,69.289124,0.098294,0.051814,0.914564,0.000598,764.602333,111.243632,0.080867,0.062254,0.969854,0.000522,1290.045841,97.508078,0.03152,0.03152,1.0,0.000521,1802.373534,144.152127,0.032455,0.032455,1.0,0.000249,86.953275,16.472814,0.088225,0.022836,0.849302,0.000249,320.419854,0.647238,0.080906,0.002618,0.806251,0.000446,3299.351267,974.272164,0.060821,0.060821,1.0
4471,26-Dec-06,24:00:00,16724.051105,0.00132,1855.612506,1125.212462,0.016826,0.016826,1.0,0.001666,2535.298257,899.728268,0.016109,0.016109,1.0,0.001667,691.980414,260.869703,0.002224,0.002224,1.0,0.001668,349.306924,23.159317,0.0,0.0,1.0,0.001666,917.394171,389.656281,0.011431,0.011431,1.0,0.001667,1563.573908,1532.489396,0.012615,0.012615,1.0,0.001318,1352.197794,1026.089664,0.015551,0.015551,1.0,0.001318,2693.087095,1353.384683,0.017757,0.017757,1.0,0.001152,2480.309781,638.031208,0.020833,0.020833,1.0,0.001151,2755.548714,811.197766,0.020833,0.020833,1.0,0.001668,461.210511,276.873629,0.006315,0.006315,1.0,0.001669,732.238954,32.159054,0.003598,0.003598,1.0,0.000986,1956.558268,1572.662754,0.017119,0.017119,1.0
4472,27-Dec-06,24:00:00,18283.424228,0.000669,975.211203,902.466188,0.0,0.0,1.0,0.001016,1544.645997,1125.292285,0.0,0.0,1.0,0.001018,455.404921,330.639899,0.0,0.0,1.0,0.001019,111.562024,31.526972,0.0,0.0,1.0,0.001016,509.17327,412.869335,0.0,0.0,1.0,0.001017,810.215778,808.668273,0.0,0.0,1.0,0.000665,558.816365,542.974235,0.0,0.0,1.0,0.000665,1910.817939,1640.040485,0.0,0.0,1.0,0.000581,620.318218,471.471112,0.0,0.0,1.0,0.00058,608.944428,497.317657,0.0,0.0,1.0,0.001018,438.07435,391.058114,0.0,0.0,1.0,0.00102,198.736524,49.127695,0.0,0.0,1.0,0.000495,203.727322,203.727322,0.0,0.0,1.0
4473,28-Dec-06,24:00:00,6891.538859,0.000656,349.54705,347.907719,0.0,0.0,1.0,0.00074,902.289799,795.08818,0.0,0.0,1.0,0.000742,279.862377,244.126703,0.0,0.0,1.0,0.000743,41.075556,21.577931,0.0,0.0,1.0,0.00074,241.141708,224.749177,0.0,0.0,1.0,0.000741,243.054388,243.054388,0.0,0.0,1.0,0.000653,167.608429,167.606365,0.0,0.0,1.0,0.000652,1039.065685,984.429743,0.0,0.0,1.0,0.00057,165.965427,164.160087,0.0,0.0,1.0,0.000569,162.424734,162.148172,0.0,0.0,1.0,0.000742,280.609548,269.346812,0.0,0.0,1.0,0.000743,62.365014,31.542859,0.0,0.0,1.0,0.000486,177.187484,177.187484,0.0,0.0,1.0
4474,29-Dec-06,24:00:00,3147.341204,0.000598,164.385689,164.385689,0.0,0.0,1.0,0.000624,497.075395,474.696603,0.0,0.0,1.0,0.000626,160.493268,150.271646,0.0,0.0,1.0,0.000627,15.641082,12.185955,0.0,0.0,1.0,0.000624,111.778386,111.7131,0.0,0.0,1.0,0.000625,141.936792,141.936792,0.0,0.0,1.0,0.000595,96.777134,96.777134,0.0,0.0,1.0,0.000594,511.636035,508.96553,0.0,0.0,1.0,0.000519,87.159144,87.159144,0.0,0.0,1.0,0.000518,99.832488,99.832488,0.0,0.0,1.0,0.000626,153.447654,151.420893,0.0,0.0,1.0,0.000627,18.653749,16.46095,0.0,0.0,1.0,0.000442,166.852084,166.852084,0.0,0.0,1.0
4475,30-Dec-06,24:00:00,1995.570687,0.000531,116.132364,116.132364,0.0,0.0,1.0,0.00068,289.484081,289.47829,0.0,0.0,0.999139,0.000681,91.179651,90.772625,0.0,0.0,0.999081,0.000682,7.022665,7.022665,0.0,0.0,0.998821,0.00068,65.904389,65.904389,0.0,0.0,0.999136,0.00068,118.36245,118.36245,0.0,0.0,0.999254,0.000528,80.154172,80.154172,0.0,0.0,1.0,0.000528,291.975131,291.975131,0.0,0.0,1.0,0.00046,72.037879,72.037879,0.0,0.0,1.0,0.00046,88.370456,88.370456,0.0,0.0,1.0,0.000681,86.766245,86.765128,0.0,0.0,0.999121,0.000682,9.191382,9.191382,0.0,0.0,0.999068,0.000393,157.135359,157.135359,0.0,0.0,1.0
4476,31-Dec-06,24:00:00,1561.072369,0.000686,97.98483,97.98483,0.0,0.0,0.999663,0.001009,197.660863,197.660863,0.0,0.0,0.996229,0.001012,59.134268,59.134268,0.0,0.0,0.996111,0.001013,4.607533,4.607533,0.0,0.0,0.995639,0.00101,48.229476,48.229476,0.0,0.0,0.996222,0.00101,104.344073,104.344073,0.0,0.0,0.996751,0.000683,70.576574,70.576574,0.0,0.0,0.999693,0.000682,203.061668,203.061668,0.0,0.0,0.999739,0.000596,66.632816,66.632816,0.0,0.0,1.0,0.000595,82.736589,82.736589,0.0,0.0,1.0,0.001012,56.78674,56.78674,0.0,0.0,0.99619,0.001013,6.170311,6.170311,0.0,0.0,0.996084,0.000508,147.984503,147.984503,0.0,0.0,1.0
4477,01-Jan-07,24:00:00,1320.273108,0.000763,86.146992,86.146992,0.0,0.0,0.997897,0.000799,151.935861,151.935861,0.0,0.0,0.99246,0.000801,42.986244,42.986244,0.0,0.0,0.992333,0.000802,3.47525,3.47525,0.0,0.0,0.991856,0.000799,39.969421,39.969421,0.0,0.0,0.992453,0.0008,92.49708,92.49708,0.0,0.0,0.993518,0.000759,62.554173,62.554173,0.0,0.0,0.99797,0.000759,162.74572,162.74572,0.0,0.0,0.998078,0.000662,62.62317,62.62317,0.0,0.0,0.999565,0.000661,77.881069,77.881069,0.0,0.0,0.999575,0.000801,42.852869,42.852869,0.0,0.0,0.992412,0.000803,4.835662,4.835662,0.0,0.0,0.992299,0.000565,139.366552,139.366552,0.0,0.0,1.0
4478,02-Jan-07,24:00:00,1167.48851,0.000267,76.299092,76.299092,0.0,0.0,0.996115,0.000265,126.21539,126.21539,0.0,0.0,0.990313,0.000265,34.344984,34.291293,0.002828,0.000234,0.991477,0.000265,3.094832,2.869414,0.001419,0.0,0.990411,0.000265,34.734461,34.734461,0.0,0.0,0.990304,0.000264,82.03418,82.03418,0.0,0.0,0.991676,0.000266,55.477425,55.477425,0.0,0.0,0.996206,0.000266,144.596692,144.484682,0.006181,0.005051,0.997523,0.000233,69.51675,69.183619,0.011729,0.011315,0.999235,0.000232,99.80204,90.941974,0.015313,0.014905,0.999303,0.000265,35.426655,35.426655,0.0,0.0,0.99026,0.000265,4.100235,4.100235,0.0,0.0,0.990144,0.000199,362.297923,348.926348,0.019886,0.019886,1.0
4479,03-Jan-07,24:00:00,1292.664143,0.000655,67.657009,67.657009,0.0,0.0,0.994662,0.000991,108.989235,108.989235,0.0,0.0,0.989758,0.000992,31.949257,29.583477,0.0,0.0,1.0,0.000992,10.371441,2.474773,0.0,0.0,0.994822,0.000991,30.63363,30.63363,0.0,0.0,0.98975,0.000991,72.75755,72.75755,0.0,0.0,0.991201,0.000654,49.203825,49.203825,0.0,0.0,0.995743,0.000653,209.826307,209.029527,0.0,0.0,1.0,0.000571,214.243364,213.024948,0.0,0.0,1.0,0.00057,345.43618,323.68664,0.0,0.0,1.0,0.000992,30.58226,30.58226,0.0,0.0,0.989706,0.000993,3.583777,3.583777,0.0,0.0,0.989589,0.000488,530.311838,521.585682,0.0,0.0,1.0
4480,04-Jan-07,24:00:00,1868.480459,0.000825,60.004546,60.004546,0.0,0.0,0.992074,0.001437,95.683214,95.683214,0.0,0.0,0.989758,0.00144,26.969722,26.168366,0.0,0.0,1.0,0.001441,4.379496,2.172704,0.0,0.0,0.994822,0.001438,27.129285,27.129285,0.0,0.0,0.98975,0.001439,64.530127,64.530127,0.0,0.0,0.990418,0.000821,43.639851,43.639851,0.0,0.0,0.995743,0.000821,212.760556,212.593073,0.0,0.0,1.0,0.000717,135.673882,135.586041,0.0,0.0,1.0,0.000716,174.900998,173.867968,0.0,0.0,1.0,0.00144,26.862497,26.862497,0.0,0.0,0.989706,0.001442,3.164335,3.164335,0.0,0.0,0.989589,0.000612,148.947428,148.947428,0.0,0.0,1.0
4481,05-Jan-07,24:00:00,1281.700953,0.000571,53.219017,53.219017,0.0,0.0,0.98971,0.001116,84.547044,84.547044,0.0,0.0,0.98829,0.001118,23.133709,22.904182,0.0,0.0,1.0,0.00112,2.457794,1.920189,0.0,0.0,0.994822,0.001116,24.0524,24.0524,0.0,0.0,0.98975,0.001117,57.233074,57.233074,0.0,0.0,0.987129,0.000569,38.705065,38.705065,0.0,0.0,0.995743,0.000569,157.800975,157.76718,0.0,0.0,1.0,0.000497,74.482484,74.48241,0.0,0.0,1.0,0.000496,91.451913,91.451913,0.0,0.0,1.0,0.001118,23.745798,23.745798,0.0,0.0,0.989494,0.00112,2.802817,2.802817,0.0,0.0,0.989288,0.000425,138.853435,138.853435,0.0,0.0,1.0
4482,06-Jan-07,24:00:00,1022.540257,0.000852,47.200995,47.200995,0.0,0.0,0.987195,0.000934,74.88697,74.88697,0.0,0.0,0.984515,0.000936,20.081618,20.015876,0.0,0.0,0.999497,0.000937,1.820783,1.701009,0.0,0.0,0.994312,0.000934,21.330547,21.330547,0.0,0.0,0.988311,0.000935,50.76117,50.76117,0.0,0.0,0.983564,0.000849,34.328305,34.328305,0.0,0.0,0.995519,0.000849,116.843421,116.840223,0.0,0.0,1.0,0.000741,59.499152,59.499152,0.0,0.0,1.0,0.00074,75.734042,75.734042,0.0,0.0,1.0,0.000936,21.037287,21.037287,0.0,0.0,0.987174,0.000938,2.484936,2.484936,0.0,0.0,0.986814,0.000633,130.7659,130.7659,0.0,0.0,1.0
4483,07-Jan-07,24:00:00,896.664101,0.000772,41.863513,41.863513,0.0,0.0,0.984403,0.000847,66.388071,66.388071,0.0,0.0,0.980975,0.000849,17.578596,17.569602,0.0,0.0,0.997119,0.00085,1.508057,1.508057,0.0,0.0,0.991924,0.000848,18.918057,18.918057,0.0,0.0,0.984977,0.000848,45.021108,45.021108,0.0,0.0,0.980527,0.000768,30.446467,30.446467,0.0,0.0,0.993875,0.000768,93.636583,93.636583,0.0,0.0,1.0,0.00067,54.565963,54.565963,0.0,0.0,1.0,0.000669,70.294924,70.294924,0.0,0.0,1.0,0.000849,18.651641,18.651641,0.0,0.0,0.983627,0.000851,2.203706,2.203706,0.0,0.0,0.983262,0.000572,123.150682,123.150682,0.0,0.0,1.0
4484,08-Jan-07,24:00:00,820.666428,0.000742,37.129596,37.129596,0.0,0.0,0.981826,0.000738,58.871605,58.871605,0.0,0.0,0.977779,0.000739,15.491938,15.491938,0.0,0.0,0.993916,0.00074,1.337352,1.337352,0.0,0.0,0.988717,0.000738,16.778715,16.778715,0.0,0.0,0.98178,0.000738,39.930131,39.930131,0.0,0.0,0.977784,0.000738,27.003587,27.003587,0.0,0.0,0.991311,0.000738,79.567032,79.567032,0.0,0.0,0.999696,0.000644,51.218719,51.218719,0.0,0.0,1.0,0.000643,66.116073,66.116073,0.0,0.0,1.0,0.000739,16.540595,16.540595,0.0,0.0,0.980423,0.000741,1.954454,1.954454,0.0,0.0,0.980052,0.00055,115.978941,115.978941,0.0,0.0,1.0
4485,09-Jan-07,24:00:00,764.048242,0.000815,32.930989,32.930989,0.0,0.0,0.97936,0.000902,52.211626,52.211626,0.0,0.0,0.974798,0.000904,13.700009,13.700009,0.0,0.0,0.990929,0.000904,1.186075,1.186075,0.0,0.0,0.985727,0.000902,14.881362,14.881362,0.0,0.0,0.978799,0.000902,35.41484,35.41484,0.0,0.0,0.975227,0.000812,23.950028,23.950028,0.0,0.0,0.988856,0.000812,69.493068,69.493068,0.0,0.0,0.998092,0.000709,48.218329,48.218329,0.0,0.0,0.999592,0.000708,62.259419,62.259419,0.0,0.0,0.999601,0.000903,14.669649,14.669649,0.0,0.0,0.977437,0.000904,1.733431,1.733431,0.0,0.0,0.977062,0.000605,109.22485,109.22485,0.0,0.0,1.0
4486,10-Jan-07,24:00:00,759.353022,0.000681,29.20716,29.20716,0.0,0.0,0.976681,0.001302,46.306721,46.306721,0.0,0.0,0.970136,0.001304,12.134428,12.134428,0.0,0.0,0.986259,0.001306,1.05194,1.05194,0.0,0.0,0.981053,0.001303,13.198576,13.198576,0.0,0.0,0.974136,0.001304,31.410137,31.410137,0.0,0.0,0.971227,0.000678,21.241764,21.241764,0.0,0.0,0.98619,0.000678,61.326256,61.326256,0.0,0.0,0.995426,0.000592,45.408597,45.408597,0.0,0.0,0.997816,0.000591,58.633269,58.633269,0.0,0.0,0.997838,0.001305,13.010658,13.010658,0.0,0.0,0.972766,0.001306,1.537412,1.537412,0.0,0.0,0.972386,0.000505,102.864086,102.864086,0.0,0.0,0.999727
4487,11-Jan-07,24:00:00,717.088061,0.000939,25.90442,25.90442,0.0,0.0,0.973879,0.001345,41.070125,41.070125,0.0,0.0,0.964881,0.001348,10.755923,10.755923,0.0,0.0,0.980995,0.001349,0.932983,0.932983,0.0,0.0,0.975783,0.001346,11.706083,11.706083,0.0,0.0,0.968879,0.001347,27.858286,27.858286,0.0,0.0,0.966718,0.000934,18.839749,18.839749,0.0,0.0,0.983401,0.000934,54.307614,54.307614,0.0,0.0,0.992637,0.000816,42.764046,42.764046,0.0,0.0,0.995381,0.000814,55.218703,55.218703,0.0,0.0,0.995407,0.001348,11.539375,11.539375,0.0,0.0,0.967502,0.001349,1.363561,1.363561,0.0,0.0,0.967114,0.000696,96.873745,96.873745,0.0,0.0,0.998139
4488,12-Jan-07,24:00:00,639.688257,0.000626,22.975154,22.975154,0.0,0.0,0.971117,0.000916,36.425854,36.425854,0.0,0.0,0.960247,0.000918,9.537284,9.537284,0.0,0.0,0.976352,0.000919,0.827481,0.827481,0.0,0.0,0.971135,0.000916,10.382362,10.382362,0.0,0.0,0.964243,0.000917,24.708077,24.708077,0.0,0.0,0.962741,0.000622,16.709355,16.709355,0.0,0.0,0.980654,0.000622,48.144587,48.144587,0.0,0.0,0.989891,0.000543,40.273647,40.273647,0.0,0.0,0.992983,0.000542,52.003012,52.003012,0.0,0.0,0.993014,0.000918,10.234493,10.234493,0.0,0.0,0.962857,0.00092,1.209369,1.209369,0.0,0.0,0.962462,0.000463,91.232255,91.232255,0.0,0.0,0.996093
4489,13-Jan-07,24:00:00,601.850675,0.000672,20.377129,20.377129,0.0,0.0,0.968904,0.001017,32.306806,32.306806,0.0,0.0,0.956615,0.001019,8.457956,8.457956,0.0,0.0,0.972712,0.00102,0.733909,0.733909,0.0,0.0,0.967491,0.001017,9.208326,9.208326,0.0,0.0,0.96061,0.001018,21.914093,21.914093,0.0,0.0,0.959624,0.000668,14.819864,14.819864,0.0,0.0,0.978454,0.000668,42.694841,42.694841,0.0,0.0,0.987691,0.000583,37.92829,37.92829,0.0,0.0,0.991063,0.000582,48.974591,48.974591,0.0,0.0,0.991097,0.001019,9.077176,9.077176,0.0,0.0,0.959218,0.00102,1.072614,1.072614,0.0,0.0,0.958817,0.000497,85.919299,85.919299,0.0,0.0,0.994454
4490,14-Jan-07,24:00:00,575.102022,0.000708,18.072887,18.072887,0.0,0.0,0.966541,0.000867,28.653554,28.653554,0.0,0.0,0.952715,0.000868,7.501232,7.501232,0.0,0.0,0.968806,0.000869,0.650919,0.650919,0.0,0.0,0.963581,0.000867,8.167051,8.167051,0.0,0.0,0.95671,0.000868,19.436052,19.436052,0.0,0.0,0.956278,0.000704,13.144037,13.144037,0.0,0.0,0.976106,0.000704,37.865538,37.865538,0.0,0.0,0.985343,0.000614,35.719517,35.719517,0.0,0.0,0.989014,0.000613,46.122531,46.122531,0.0,0.0,0.989052,0.000868,8.05073,8.05073,0.0,0.0,0.95531,0.00087,0.951323,0.951323,0.0,0.0,0.954904,0.000524,80.915746,80.915746,0.0,0.0,0.992706
4491,15-Jan-07,24:00:00,551.352253,0.000738,16.029209,16.029209,0.0,0.0,0.964083,0.000753,25.413414,25.413414,0.0,0.0,0.949406,0.000755,6.65289,6.65289,0.0,0.0,0.965491,0.000755,0.577313,0.577313,0.0,0.0,0.960263,0.000754,7.243523,7.243523,0.0,0.0,0.9534,0.000754,17.238227,17.238227,0.0,0.0,0.953439,0.000733,11.657712,11.657712,0.0,0.0,0.973662,0.000733,33.583376,33.583376,0.0,0.0,0.982899,0.000639,33.639373,33.639373,0.0,0.0,0.986882,0.000638,43.436563,43.436563,0.0,0.0,0.986923,0.000755,7.140355,7.140355,0.0,0.0,0.951995,0.000756,0.843748,0.843748,0.0,0.0,0.951584,0.000546,76.203578,76.203578,0.0,0.0,0.990886
4492,16-Jan-07,24:00:00,527.652205,0.000799,14.21663,14.21663,0.0,0.0,0.961434,0.001168,22.53967,22.53967,0.0,0.0,0.945731,0.00117,5.900547,5.900547,0.0,0.0,0.96181,0.001171,0.51203,0.51203,0.0,0.0,0.956578,0.001169,6.424427,6.424427,0.0,0.0,0.949723,0.00117,15.288932,15.288932,0.0,0.0,0.950285,0.000795,10.339461,10.339461,0.0,0.0,0.971029,0.000795,29.785695,29.785695,0.0,0.0,0.980266,0.000694,31.680367,31.680367,0.0,0.0,0.984585,0.000693,40.907013,40.907013,0.0,0.0,0.984629,0.00117,6.332925,6.332925,0.0,0.0,0.948314,0.001172,0.748337,0.748337,0.0,0.0,0.947898,0.000592,71.765824,71.765824,0.0,0.0,0.988925
4493,17-Jan-07,24:00:00,492.822614,0.000855,12.609016,12.609016,0.0,0.0,0.958619,0.000914,19.990889,19.990889,0.0,0.0,0.941484,0.000915,5.233303,5.233303,0.0,0.0,0.957557,0.000916,0.45413,0.45413,0.0,0.0,0.952322,0.000914,5.697954,5.697954,0.0,0.0,0.945476,0.000915,13.560063,13.560063,0.0,0.0,0.946642,0.000851,9.170277,9.170277,0.0,0.0,0.968229,0.000851,26.417516,26.417516,0.0,0.0,0.977467,0.000743,29.835445,29.835445,0.0,0.0,0.98214,0.000742,38.524773,38.524773,0.0,0.0,0.982188,0.000916,5.616799,5.616799,0.0,0.0,0.94406,0.000917,0.663715,0.663715,0.0,0.0,0.943639,0.000635,67.586506,67.586506,0.0,0.0,0.986837
4494,18-Jan-07,24:00:00,460.561221,0.001047,11.183191,11.183191,0.0,0.0,0.955448,0.000741,17.730324,17.730324,0.0,0.0,0.938102,0.000742,4.641518,4.641518,0.0,0.0,0.954169,0.000742,0.402777,0.402777,0.0,0.0,0.948931,0.000741,5.05363,5.05363,0.0,0.0,0.942093,0.000741,12.026694,12.026694,0.0,0.0,0.94374,0.001042,8.133304,8.133304,0.0,0.0,0.965072,0.001042,23.430224,23.430224,0.0,0.0,0.974309,0.00091,28.097963,28.097963,0.0,0.0,0.979382,0.000909,36.281263,36.281263,0.0,0.0,0.979433,0.000742,4.981653,4.981653,0.0,0.0,0.940672,0.000743,0.588662,0.588662,0.0,0.0,0.940246,0.000778,63.650572,63.650572,0.0,0.0,0.98448
4495,19-Jan-07,24:00:00,453.542499,0.001167,9.918598,9.918598,0.0,0.0,0.951679,0.001429,15.725382,15.725382,0.0,0.0,0.934118,0.001431,4.116655,4.116655,0.0,0.0,0.950181,0.001431,0.357231,0.357231,0.0,0.0,0.94494,0.001429,4.482167,4.482167,0.0,0.0,0.938109,0.00143,10.666718,10.666718,0.0,0.0,0.940323,0.001163,7.213592,7.213592,0.0,0.0,0.961318,0.001163,20.780739,20.780739,0.0,0.0,0.970556,0.001016,26.461665,26.461665,0.0,0.0,0.976103,0.001015,34.168406,34.168406,0.0,0.0,0.976158,0.001431,4.418329,4.418329,0.0,0.0,0.936684,0.001432,0.522097,0.522097,0.0,0.0,0.936254,0.000869,59.94385,59.94385,0.0,0.0,0.981677
4496,20-Jan-07,24:00:00,447.201563,0.00089,8.797005,8.797005,0.0,0.0,0.948028,0.001607,13.94716,13.94716,0.0,0.0,0.927885,0.00161,3.651144,3.651144,0.0,0.0,0.943938,0.001612,0.316836,0.316836,0.0,0.0,0.938691,0.001607,3.975325,3.975325,0.0,0.0,0.931874,0.001609,9.460528,9.460528,0.0,0.0,0.934974,0.000885,6.39788,6.39788,0.0,0.0,0.957682,0.000885,18.430857,18.430857,0.0,0.0,0.966919,0.000773,24.920656,24.920656,0.0,0.0,0.972927,0.000772,32.178592,32.178592,0.0,0.0,0.972985,0.00161,3.918705,3.918705,0.0,0.0,0.930439,0.001613,0.463058,0.463058,0.0,0.0,0.930001,0.00066,56.45299,56.45299,0.0,0.0,0.978962
4497,21-Jan-07,24:00:00,431.753539,0.000886,7.802242,7.802242,0.0,0.0,0.944986,0.001135,12.370018,12.370018,0.0,0.0,0.922333,0.001137,3.238273,3.238273,0.0,0.0,0.938377,0.001138,0.281008,0.281008,0.0,0.0,0.933125,0.001135,3.525796,3.525796,0.0,0.0,0.926321,0.001136,8.390733,8.390733,0.0,0.0,0.930211,0.000882,5.674409,5.674409,0.0,0.0,0.954656,0.000882,16.346699,16.346699,0.0,0.0,0.963893,0.00077,23.46939,23.46939,0.0,0.0,0.970284,0.000769,30.304656,30.304656,0.0,0.0,0.970346,0.001137,3.475579,3.475579,0.0,0.0,0.924878,0.001139,0.410696,0.410696,0.0,0.0,0.924432,0.000658,53.165422,53.165422,0.0,0.0,0.976704
4498,22-Jan-07,24:00:00,417.655798,0.000913,6.919966,6.919966,0.0,0.0,0.941909,0.001023,10.971219,10.971219,0.0,0.0,0.917965,0.001025,2.87209,2.87209,0.0,0.0,0.934002,0.001026,0.249232,0.249232,0.0,0.0,0.928747,0.001023,3.1271,3.1271,0.0,0.0,0.921952,0.001024,7.441911,7.441911,0.0,0.0,0.926463,0.000909,5.032748,5.032748,0.0,0.0,0.951594,0.000909,14.498218,14.498218,0.0,0.0,0.960831,0.000793,22.102638,22.102638,0.0,0.0,0.967609,0.000793,28.539849,28.539849,0.0,0.0,0.967675,0.001025,3.082561,3.082561,0.0,0.0,0.920502,0.001026,0.364254,0.364254,0.0,0.0,0.920051,0.000678,50.069307,50.069307,0.0,0.0,0.974418
