Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
3271,13-Sep-03,24:00:00,51.66706,0.002053,17.703782,17.703782,0.0,0.0,0.0,0.002594,33.963427,33.963427,0.0,0.0,0.0
3272,14-Sep-03,24:00:00,51.697419,0.001399,17.713937,17.713937,0.0,0.0,0.0,0.002305,33.983629,33.983629,0.0,0.0,0.0
3273,15-Sep-03,24:00:00,51.727332,0.002274,17.72394,17.72394,0.0,0.0,0.0,0.002262,34.003537,34.003537,0.0,0.0,0.0
3274,16-Sep-03,24:00:00,51.756797,0.00231,17.73379,17.73379,0.0,0.0,0.0,0.002108,34.023149,34.023149,0.0,0.0,0.0
3275,17-Sep-03,24:00:00,51.785812,0.002478,17.743487,17.743487,0.0,0.0,0.0,0.001874,34.042465,34.042465,0.0,0.0,0.0
3276,18-Sep-03,24:00:00,51.814376,0.002375,17.753031,17.753031,0.0,0.0,0.0,0.002319,34.061483,34.061483,0.0,0.0,0.0
3277,19-Sep-03,24:00:00,51.842489,0.002535,17.762421,17.762421,0.0,0.0,0.0,0.002121,34.080204,34.080204,0.0,0.0,0.0
3278,20-Sep-03,24:00:00,51.870148,0.002505,17.771657,17.771657,0.0,0.0,0.0,0.00245,34.098626,34.098626,0.0,0.0,0.0
3279,21-Sep-03,24:00:00,51.897353,0.00259,17.780737,17.780737,0.0,0.0,0.0,0.002365,34.116748,34.116748,0.0,0.0,0.0
3280,22-Sep-03,24:00:00,51.924103,0.001906,17.789663,17.789663,0.0,0.0,0.0,0.002309,34.13457,34.13457,0.0,0.0,0.0
3281,23-Sep-03,24:00:00,51.950396,0.001418,17.798433,17.798433,0.0,0.0,0.0,0.002237,34.152091,34.152091,0.0,0.0,0.0
3282,24-Sep-03,24:00:00,51.976232,0.001292,17.807048,17.807048,0.0,0.0,0.0,0.00188,34.16931,34.16931,0.0,0.0,0.0
3283,25-Sep-03,24:00:00,52.00161,0.001096,17.815506,17.815506,0.0,0.0,0.0,0.00107,34.186227,34.186227,0.0,0.0,0.0
3284,26-Sep-03,24:00:00,52.026528,0.001233,17.823808,17.823808,0.0,0.0,0.0,0.001232,34.202841,34.202841,0.0,0.0,0.0
3285,27-Sep-03,24:00:00,52.050986,0.001159,17.831953,17.831953,0.0,0.0,0.0,0.001207,34.219151,34.219151,0.0,0.0,0.0
3286,28-Sep-03,24:00:00,52.074983,0.001789,17.839941,17.839941,0.0,0.0,0.0,0.001818,34.235158,34.235158,0.0,0.0,0.0
3287,29-Sep-03,24:00:00,52.098518,0.001576,17.847772,17.847772,0.0,0.0,0.0,0.001794,34.25086,34.25086,0.0,0.0,0.0
3288,30-Sep-03,24:00:00,52.121591,0.001217,17.855445,17.855445,0.0,0.0,0.0,0.001828,34.266257,34.266257,0.0,0.0,0.0
3289,01-Oct-03,24:00:00,52.1442,0.001286,17.862961,17.862961,0.0,0.0,0.0,0.001757,34.281349,34.281349,0.0,0.0,0.0
3290,02-Oct-03,24:00:00,52.166346,0.001208,17.870319,17.870319,0.0,0.0,0.0,0.001736,34.296135,34.296135,0.0,0.0,0.0
3291,03-Oct-03,24:00:00,52.188027,0.001269,17.877518,17.877518,0.0,0.0,0.0,0.001859,34.310614,34.310614,0.0,0.0,0.0
3292,04-Oct-03,24:00:00,52.209243,0.001626,17.884559,17.884559,0.0,0.0,0.0,0.001702,34.324787,34.324787,0.0,0.0,0.0
3293,05-Oct-03,24:00:00,52.229994,0.001845,17.891442,17.891442,0.0,0.0,0.0,0.002162,34.338653,34.338653,0.0,0.0,0.0
3294,06-Oct-03,24:00:00,52.250278,0.001844,17.898165,17.898165,0.0,0.0,0.0,0.002104,34.352211,34.352211,0.0,0.0,0.0
3295,07-Oct-03,24:00:00,52.270096,0.001678,17.90473,17.90473,0.0,0.0,0.0,0.001776,34.365462,34.365462,0.0,0.0,0.0
3296,08-Oct-03,24:00:00,52.289446,0.002324,17.911136,17.911136,0.0,0.0,0.0,0.002179,34.378404,34.378404,0.0,0.0,0.0
3297,09-Oct-03,24:00:00,52.308329,0.00236,17.917382,17.917382,0.0,0.0,0.0,0.00183,34.391038,34.391038,0.0,0.0,0.0
3298,10-Oct-03,24:00:00,52.326745,0.001709,17.92347,17.92347,0.0,0.0,0.0,0.001878,34.403365,34.403365,0.0,0.0,0.0
3299,11-Oct-03,24:00:00,52.344692,0.001788,17.929398,17.929398,0.0,0.0,0.0,0.001654,34.415382,34.415382,0.0,0.0,0.0
3300,12-Oct-03,24:00:00,52.362171,0.001861,17.935166,17.935166,0.0,0.0,0.0,0.00148,34.42709,34.42709,0.0,0.0,0.0
3301,13-Oct-03,24:00:00,52.379181,0.001703,17.940775,17.940775,0.0,0.0,0.0,0.001573,34.438489,34.438489,0.0,0.0,0.0
3302,14-Oct-03,24:00:00,52.395723,0.001509,17.946224,17.946224,0.0,0.0,0.0,0.001716,34.449579,34.449579,0.0,0.0,0.0
3303,15-Oct-03,24:00:00,52.411795,0.00162,17.951513,17.951513,0.0,0.0,0.0,0.001599,34.46036,34.46036,0.0,0.0,0.0
3304,16-Oct-03,24:00:00,52.427398,0.001492,17.956643,17.956643,0.0,0.0,0.0,0.001346,34.470831,34.470831,0.0,0.0,0.0
3305,17-Oct-03,24:00:00,52.442532,0.001485,17.961613,17.961613,0.0,0.0,0.0,0.001528,34.480993,34.480993,0.0,0.0,0.0
3306,18-Oct-03,24:00:00,52.457197,0.001366,17.966423,17.966423,0.0,0.0,0.0,0.00122,34.490845,34.490845,0.0,0.0,0.0
3307,19-Oct-03,24:00:00,52.471392,0.001618,17.971073,17.971073,0.0,0.0,0.0,0.001304,34.500388,34.500388,0.0,0.0,0.0
3308,20-Oct-03,24:00:00,52.485117,0.001656,17.975563,17.975563,0.0,0.0,0.0,0.001717,34.509621,34.509621,0.0,0.0,0.0
3309,21-Oct-03,24:00:00,52.498373,0.001266,17.979893,17.979893,0.0,0.0,0.0,0.001445,34.518544,34.518544,0.0,0.0,0.0
3310,22-Oct-03,24:00:00,52.51116,0.001721,17.984064,17.984064,0.0,0.0,0.0,0.001344,34.527158,34.527158,0.0,0.0,0.0
3311,23-Oct-03,24:00:00,52.523477,0.001478,17.988075,17.988075,0.0,0.0,0.0,0.001199,34.535462,34.535462,0.0,0.0,0.0
3312,24-Oct-03,24:00:00,52.535324,0.001575,17.991925,17.991925,0.0,0.0,0.0,0.001195,34.543457,34.543457,0.0,0.0,0.0
3313,25-Oct-03,24:00:00,52.546703,0.001582,17.995616,17.995616,0.0,0.0,0.0,0.001192,34.551142,34.551142,0.0,0.0,0.0
3314,26-Oct-03,24:00:00,52.557613,0.001532,17.999148,17.999148,0.0,0.0,0.0,0.001236,34.558518,34.558518,0.0,0.0,0.0
3315,27-Oct-03,24:00:00,52.568054,0.001527,18.00252,18.00252,0.0,0.0,0.0,0.001006,34.565585,34.565585,0.0,0.0,0.0
3316,28-Oct-03,24:00:00,52.578026,0.001954,18.005732,18.005732,0.0,0.0,0.0,0.001695,34.572343,34.572343,0.0,0.0,0.0
3317,29-Oct-03,24:00:00,52.58753,0.001392,18.008785,18.008785,0.0,0.0,0.0,0.001137,34.578792,34.578792,0.0,0.0,0.0
3318,30-Oct-03,24:00:00,52.596566,0.000721,18.011678,18.011678,0.0,0.0,0.0,0.000433,34.584932,34.584932,0.0,0.0,0.0
3319,31-Oct-03,24:00:00,52.605134,0.001093,18.014412,18.014412,0.0,0.0,0.0,0.000892,34.590763,34.590763,0.0,0.0,0.0
3320,01-Nov-03,24:00:00,52.656445,0.000526,18.060198,18.016987,0.000802,0.0,0.000115,0.000392,34.596287,34.596287,0.0,0.0,0.0
3321,02-Nov-03,24:00:00,53.233423,0.000896,18.631958,18.019403,0.0,0.0,0.002751,0.000857,34.601502,34.601502,0.0,0.0,0.0
3322,03-Nov-03,24:00:00,52.628035,0.000867,18.02166,18.02166,0.0,0.0,0.002751,0.000596,34.60641,34.60641,0.0,0.0,0.0
3323,04-Nov-03,24:00:00,52.634735,0.000436,18.023759,18.023759,0.0,0.0,0.002751,0.00036,34.61101,34.61101,0.0,0.0,0.0
3324,05-Nov-03,24:00:00,52.64097,0.000498,18.025698,18.025698,0.0,0.0,0.002751,0.000334,34.615302,34.615302,0.0,0.0,0.0
3325,06-Nov-03,24:00:00,54.60198,0.000357,19.976308,18.027479,0.005987,0.0,0.006527,0.000407,34.627068,34.619288,0.000618,0.0,8.8e-05
3326,07-Nov-03,24:00:00,312.60183,0.000282,124.250714,18.029102,0.130809,0.0,0.285504,0.000305,189.798707,34.622967,0.120543,0.0,0.238512
3327,08-Nov-03,24:00:00,145.694055,0.000798,33.75888,18.030567,0.014806,0.0,0.518921,0.000409,110.553794,34.62634,0.016232,0.0,0.465483
3328,09-Nov-03,24:00:00,54.194947,0.000997,18.031874,18.031874,0.0,0.0,0.52253,0.000698,36.09792,34.629407,0.0,0.0,0.471063
3329,10-Nov-03,24:00:00,52.665171,0.000992,18.033022,18.033022,0.0,0.0,0.52253,0.000793,34.632168,34.632168,0.0,0.0,0.471063
3330,11-Nov-03,24:00:00,52.66862,0.001025,18.034014,18.034014,0.0,0.0,0.52253,0.000838,34.634624,34.634624,0.0,0.0,0.471063
3331,12-Nov-03,24:00:00,52.671608,0.000327,18.034848,18.034848,0.0,0.0,0.52253,0.000681,34.636775,34.636775,0.0,0.0,0.471063
3332,13-Nov-03,24:00:00,71.6024,0.00035,26.197179,18.035525,0.010969,0.0,0.538264,0.000459,45.55536,34.638621,0.009186,0.0,0.484876
3333,14-Nov-03,24:00:00,62.901204,0.000489,21.899504,18.036045,0.003745,0.0,0.572107,0.000316,40.855292,34.640164,0.000966,0.0,0.505872
3334,15-Nov-03,24:00:00,52.735979,0.000486,18.036408,18.036408,0.0,0.0,0.572977,0.000306,34.695763,34.641403,0.0,0.0,0.505872
3335,16-Nov-03,24:00:00,52.678948,0.000857,18.036615,18.036615,0.0,0.0,0.572977,0.00073,34.642338,34.642338,0.0,0.0,0.505872
3336,17-Nov-03,24:00:00,52.679633,0.000789,18.036665,18.036665,0.0,0.0,0.572977,0.000653,34.642972,34.642972,0.0,0.0,0.505872
3337,18-Nov-03,24:00:00,52.679861,0.000622,18.03656,18.03656,0.0,0.0,0.572977,0.000609,34.643303,34.643303,0.0,0.0,0.505872
3338,19-Nov-03,24:00:00,52.679632,0.00079,18.036299,18.036299,0.0,0.0,0.572977,0.00075,34.643332,34.643332,0.0,0.0,0.505872
3339,20-Nov-03,24:00:00,52.678945,0.001197,18.035882,18.035882,0.0,0.0,0.571311,0.000716,34.64306,34.64306,0.0,0.0,0.505872
3340,21-Nov-03,24:00:00,52.677803,0.000922,18.03531,18.03531,0.0,0.0,0.567754,0.000645,34.642488,34.642488,0.0,0.0,0.504994
3341,22-Nov-03,24:00:00,52.676206,0.000734,18.034584,18.034584,0.0,0.0,0.565,0.000596,34.641615,34.641615,0.0,0.0,0.502973
3342,23-Nov-03,24:00:00,52.674155,0.000686,18.033702,18.033702,0.0,0.0,0.562563,0.000659,34.640443,34.640443,0.0,0.0,0.500853
3343,24-Nov-03,24:00:00,52.67165,0.000772,18.032667,18.032667,0.0,0.0,0.560091,0.000588,34.638971,34.638971,0.0,0.0,0.49868
3344,25-Nov-03,24:00:00,52.668693,0.00081,18.031477,18.031477,0.0,0.0,0.557408,0.00068,34.637202,34.637202,0.0,0.0,0.496532
3345,26-Nov-03,24:00:00,52.665284,0.000566,18.030134,18.030134,0.0,0.0,0.554963,0.00058,34.635134,34.635134,0.0,0.0,0.494361
3346,27-Nov-03,24:00:00,52.661424,0.000259,18.028637,18.028637,0.0,0.0,0.553536,0.000318,34.632769,34.632769,0.0,0.0,0.49285
3347,28-Nov-03,24:00:00,59.870452,0.000307,18.026987,18.026987,0.0,0.0,0.553078,0.000239,41.950792,34.630108,0.006325,0.0,0.502336
3348,29-Nov-03,24:00:00,96.627402,0.000222,37.342644,18.025184,0.026889,0.0,0.580986,0.000248,59.834485,34.62715,0.027255,0.0,0.542734
3349,30-Nov-03,24:00:00,226.453761,0.000226,83.082516,18.023229,0.085435,0.0,0.784848,0.000259,143.723689,34.623897,0.07492,0.0,0.731893
3350,01-Dec-03,24:00:00,112.302292,0.000338,29.28604,18.021122,0.004703,0.0,0.95383,0.000338,82.035101,34.620349,0.003497,0.0,0.875801
3351,02-Dec-03,24:00:00,53.209504,0.00063,18.018863,18.018863,0.0,0.0,0.954312,0.000636,35.16256,34.616508,0.0,0.0,0.876218
3352,03-Dec-03,24:00:00,62.544672,0.000136,24.571989,18.016452,0.011596,0.0,0.962623,0.000208,38.115091,34.612372,0.00571,0.0,0.880873
3353,04-Dec-03,24:00:00,193.075731,0.000244,138.103696,125.877922,0.013285,0.011555,0.999942,0.000249,54.861081,34.607944,0.009459,0.0,0.922111
3354,05-Dec-03,24:00:00,1635.527758,0.000169,1087.027557,705.103188,0.067874,0.067874,1.0,0.00025,559.351498,323.379892,0.06557,0.044635,0.985135
3355,06-Dec-03,24:00:00,1142.651307,0.000643,226.998911,218.5446,0.0,0.0,1.0,0.000534,907.125974,798.804921,0.0,0.0,1.0
3356,07-Dec-03,24:00:00,299.44893,0.00056,95.348762,95.348762,0.0,0.0,1.0,0.000461,202.340291,201.866858,0.0,0.0,1.0
3357,08-Dec-03,24:00:00,794.935173,0.000295,473.430507,394.555108,0.059063,0.059063,1.0,0.000241,329.049272,291.45943,0.053692,0.053692,1.0
3358,09-Dec-03,24:00:00,2803.916871,0.000562,959.430247,754.844007,0.042061,0.042061,1.0,0.000294,1845.720822,1583.447342,0.042587,0.042587,1.0
3359,10-Dec-03,24:00:00,1342.384546,0.000641,384.047182,378.416483,0.0,0.0,1.0,0.000651,952.348206,922.184086,0.0,0.0,1.0
3360,11-Dec-03,24:00:00,746.546849,0.0001,302.208891,287.883007,0.022173,0.022173,1.0,0.000186,445.540182,430.922289,0.020439,0.020439,1.0
3361,12-Dec-03,24:00:00,1670.13448,0.000333,683.793053,641.624444,0.061049,0.061049,1.0,0.000231,991.507069,929.943483,0.056925,0.056925,1.0
3362,13-Dec-03,24:00:00,3549.642327,0.000808,1177.639741,876.684594,0.028966,0.028966,1.0,0.000705,2372.191559,1880.737985,0.032575,0.032575,1.0
3363,14-Dec-03,24:00:00,1043.26978,0.000556,233.642029,233.642029,0.0,0.0,1.0,0.000475,802.499262,787.21844,0.0,0.0,1.0
3364,15-Dec-03,24:00:00,620.50824,0.000528,207.27179,207.27179,0.0,0.0,1.0,0.000526,412.389351,412.389351,0.0,0.0,1.0
3365,16-Dec-03,24:00:00,538.266695,0.000543,185.86309,185.86309,0.0,0.0,1.0,0.000522,352.095593,352.095593,0.0,0.0,1.0
3366,17-Dec-03,24:00:00,482.633549,0.000568,166.87523,166.87523,0.0,0.0,1.0,0.000622,315.5049,315.5049,0.0,0.0,1.0
3367,18-Dec-03,24:00:00,647.625313,0.000229,287.52806,271.297271,0.024306,0.024306,1.0,0.000227,363.763191,347.950887,0.025428,0.025428,1.0
