Col number,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type,, ,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
4636,09-Jun-07,24:00:00,97.547085,0.003468,0.444188,0.444188,0.0,0.0,0.475545,0.003468,0.581907,0.581907,0.0,0.0,0.520757,0.002972,2.956921,2.956921,0.0,0.0,0.606489
4637,10-Jun-07,24:00:00,100.946976,0.003659,0.418321,0.418321,0.0,0.0,0.463312,0.003659,0.548019,0.548019,0.0,0.0,0.508524,0.003136,2.784723,2.784723,0.0,0.0,0.596005
4638,11-Jun-07,24:00:00,105.484485,0.003975,0.39396,0.39396,0.0,0.0,0.450339,0.003975,0.516105,0.516105,0.0,0.0,0.495551,0.003406,2.622554,2.622554,0.0,0.0,0.584887
4639,12-Jun-07,24:00:00,107.735799,0.004144,0.371017,0.371017,0.0,0.0,0.436377,0.004144,0.48605,0.48605,0.0,0.0,0.48159,0.003551,2.469828,2.469828,0.0,0.0,0.572921
4640,13-Jun-07,24:00:00,108.959915,0.004073,0.349411,0.349411,0.0,0.0,0.422278,0.004072,0.457744,0.457744,0.0,0.0,0.467491,0.00349,2.325996,2.325996,0.0,0.0,0.560837
4641,14-Jun-07,24:00:00,118.195439,0.004023,0.329063,0.329063,0.0,0.0,0.408309,0.004023,0.431087,0.431087,0.0,0.0,0.453522,0.003448,2.190541,2.190541,0.0,0.0,0.548866
4642,15-Jun-07,24:00:00,129.476635,0.003752,0.3099,0.3099,0.0,0.0,0.394979,0.003752,0.405983,0.405983,0.0,0.0,0.440193,0.003216,2.062974,2.062974,0.0,0.0,0.537441
4643,16-Jun-07,24:00:00,134.21035,0.003809,0.291852,0.291852,0.0,0.0,0.381936,0.003809,0.38234,0.38234,0.0,0.0,0.42715,0.003264,1.942835,1.942835,0.0,0.0,0.526264
4644,17-Jun-07,24:00:00,134.94316,0.003969,0.274856,0.274856,0.0,0.0,0.368664,0.003969,0.360074,0.360074,0.0,0.0,0.413879,0.003401,1.829693,1.829693,0.0,0.0,0.514889
4645,18-Jun-07,24:00:00,134.901298,0.003812,0.25885,0.25885,0.0,0.0,0.355399,0.003812,0.339105,0.339105,0.0,0.0,0.400614,0.003266,1.72314,1.72314,0.0,0.0,0.503521
4646,19-Jun-07,24:00:00,134.30183,0.003127,0.243776,0.243776,0.0,0.0,0.343586,0.003127,0.319357,0.319357,0.0,0.0,0.388801,0.002681,1.622792,1.622792,0.0,0.0,0.493396
4647,20-Jun-07,24:00:00,134.121832,0.003938,0.229579,0.229579,0.0,0.0,0.331453,0.003938,0.300759,0.300759,0.0,0.0,0.376669,0.003375,1.528288,1.528288,0.0,0.0,0.482997
4648,21-Jun-07,24:00:00,133.995739,0.003767,0.21621,0.21621,0.0,0.0,0.318152,0.003767,0.283244,0.283244,0.0,0.0,0.363368,0.003229,1.439288,1.439288,0.0,0.0,0.471597
4649,22-Jun-07,24:00:00,136.039073,0.003944,0.203618,0.203618,0.0,0.0,0.305149,0.003945,0.26675,0.26675,0.0,0.0,0.350365,0.003381,1.35547,1.35547,0.0,0.0,0.460454
4650,23-Jun-07,24:00:00,140.655675,0.003622,0.191761,0.191761,0.0,0.0,0.291866,0.003622,0.251215,0.251215,0.0,0.0,0.337083,0.003104,1.276533,1.276533,0.0,0.0,0.44907
4651,24-Jun-07,24:00:00,143.810083,0.003792,0.180593,0.180593,0.0,0.0,0.279246,0.003792,0.236586,0.236586,0.0,0.0,0.324462,0.00325,1.202194,1.202194,0.0,0.0,0.438253
4652,25-Jun-07,24:00:00,144.931497,0.004043,0.170076,0.170076,0.0,0.0,0.265926,0.004043,0.222808,0.222808,0.0,0.0,0.311143,0.003466,1.132184,1.132184,0.0,0.0,0.426838
4653,26-Jun-07,24:00:00,152.762828,0.004047,0.160172,0.160172,0.0,0.0,0.252076,0.004046,0.209833,0.209833,0.0,0.0,0.297293,0.003468,1.06625,1.06625,0.0,0.0,0.414967
4654,27-Jun-07,24:00:00,172.688055,0.003454,0.150844,0.150844,0.0,0.0,0.238953,0.003454,0.197613,0.197613,0.0,0.0,0.28417,0.002961,1.004157,1.004157,0.0,0.0,0.403721
4655,28-Jun-07,24:00:00,188.995973,0.003211,0.14206,0.14206,0.0,0.0,0.227583,0.003211,0.186105,0.186105,0.0,0.0,0.2728,0.002752,0.945679,0.945679,0.0,0.0,0.393976
4656,29-Jun-07,24:00:00,192.881761,0.00362,0.133787,0.133787,0.0,0.0,0.215952,0.00362,0.175267,0.175267,0.0,0.0,0.26117,0.003102,0.890607,0.890607,0.0,0.0,0.384008
4657,30-Jun-07,24:00:00,193.144576,0.003822,0.125996,0.125996,0.0,0.0,0.203414,0.003822,0.16506,0.16506,0.0,0.0,0.248632,0.003276,0.838742,0.838742,0.0,0.0,0.373262
4658,01-Jul-07,24:00:00,201.202179,0.003853,0.118658,0.118658,0.0,0.0,0.190162,0.003852,0.155448,0.155448,0.0,0.0,0.23538,0.003302,0.789897,0.789897,0.0,0.0,0.361905
4659,02-Jul-07,24:00:00,221.497783,0.00406,0.111748,0.111748,0.0,0.0,0.176508,0.00406,0.146395,0.146395,0.0,0.0,0.221727,0.003479,0.743897,0.743897,0.0,0.0,0.350204
4660,03-Jul-07,24:00:00,229.218989,0.004198,0.10524,0.10524,0.0,0.0,0.162376,0.004198,0.13787,0.13787,0.0,0.0,0.207595,0.003598,0.700576,0.700576,0.0,0.0,0.338092
4661,04-Jul-07,24:00:00,226.503349,0.004266,0.099112,0.099112,0.0,0.0,0.147855,0.004266,0.129841,0.129841,0.0,0.0,0.193075,0.003656,0.659778,0.659778,0.0,0.0,0.325648
4662,05-Jul-07,24:00:00,236.913914,0.00412,0.09334,0.09334,0.0,0.0,0.133543,0.00412,0.12228,0.12228,0.0,0.0,0.178763,0.003531,0.621355,0.621355,0.0,0.0,0.313382
4663,06-Jul-07,24:00:00,258.511017,0.003822,0.087904,0.087904,0.0,0.0,0.119799,0.003822,0.115158,0.115158,0.0,0.0,0.16502,0.003276,0.58517,0.58517,0.0,0.0,0.301603
4664,07-Jul-07,24:00:00,268.204473,0.004136,0.082785,0.082785,0.0,0.0,0.106315,0.004136,0.108452,0.108452,0.0,0.0,0.151536,0.003545,0.551093,0.551093,0.0,0.0,0.290047
4665,08-Jul-07,24:00:00,266.898743,0.003881,0.077964,0.077964,0.0,0.0,0.092575,0.003881,0.102136,0.102136,0.0,0.0,0.137796,0.003326,0.518999,0.518999,0.0,0.0,0.278272
4666,09-Jul-07,24:00:00,265.690064,0.003954,0.073424,0.073424,0.0,0.0,0.079175,0.003953,0.096188,0.096188,0.0,0.0,0.124397,0.003388,0.488775,0.488775,0.0,0.0,0.266788
4667,10-Jul-07,24:00:00,267.43668,0.003219,0.069148,0.069148,0.0,0.0,0.066493,0.003219,0.090587,0.090587,0.0,0.0,0.111715,0.002759,0.460311,0.460311,0.0,0.0,0.25592
4668,11-Jul-07,24:00:00,267.972876,0.00342,0.065121,0.065121,0.0,0.0,0.055205,0.00342,0.085312,0.085312,0.0,0.0,0.100428,0.002931,0.433505,0.433505,0.0,0.0,0.246246
4669,12-Jul-07,24:00:00,259.743371,0.003462,0.061329,0.061329,0.0,0.0,0.043367,0.003462,0.080343,0.080343,0.0,0.0,0.08859,0.002967,0.408259,0.408259,0.0,0.0,0.2361
4670,13-Jul-07,24:00:00,251.604443,0.003924,0.057757,0.057757,0.0,0.0,0.031168,0.003924,0.075665,0.075665,0.0,0.0,0.076391,0.003363,0.384484,0.384484,0.0,0.0,0.225645
4671,14-Jul-07,24:00:00,246.521387,0.003805,0.054394,0.054394,0.0,0.0,0.01761,0.003805,0.071258,0.071258,0.0,0.0,0.062833,0.003262,0.362094,0.362094,0.0,0.0,0.214026
4672,15-Jul-07,24:00:00,239.686804,0.003527,0.051226,0.051226,0.0,0.0,0.005445,0.003527,0.067108,0.067108,0.0,0.0,0.05031,0.003022,0.341007,0.341007,0.0,0.0,0.203292
4673,16-Jul-07,24:00:00,237.697074,0.003106,0.048243,0.048243,0.0,0.0,0.0,0.003105,0.0632,0.0632,0.0,0.0,0.03857,0.002661,0.321148,0.321148,0.0,0.0,0.193231
4674,17-Jul-07,24:00:00,226.968335,0.002426,0.045433,0.045433,0.0,0.0,0.0,0.002426,0.05952,0.05952,0.0,0.0,0.032179,0.002079,0.302446,0.302446,0.0,0.0,0.188471
4675,18-Jul-07,24:00:00,212.896732,0.003428,0.042788,0.042788,0.0,0.0,0.0,0.003428,0.056054,0.056054,0.0,0.0,0.024936,0.002938,0.284833,0.284833,0.0,0.0,0.185542
4676,19-Jul-07,24:00:00,207.237945,0.003453,0.040296,0.040296,0.0,0.0,0.0,0.003453,0.052789,0.052789,0.0,0.0,0.013102,0.002959,0.268245,0.268245,0.0,0.0,0.176425
4677,20-Jul-07,24:00:00,205.758406,0.003613,0.037949,0.037949,0.0,0.0,0.0,0.003613,0.049715,0.049715,0.0,0.0,0.002969,0.003096,0.252624,0.252624,0.0,0.0,0.166086
4678,21-Jul-07,24:00:00,205.332967,0.003932,0.035739,0.035739,0.0,0.0,0.0,0.003931,0.04682,0.04682,0.0,0.0,0.0,0.003369,0.237912,0.237912,0.0,0.0,0.155109
4679,22-Jul-07,24:00:00,223.360303,0.004092,0.033658,0.033658,0.0,0.0,0.0,0.004092,0.044093,0.044093,0.0,0.0,0.0,0.003507,0.224057,0.224057,0.0,0.0,0.143335
4680,23-Jul-07,24:00:00,254.949264,0.003822,0.031698,0.031698,0.0,0.0,0.0,0.003822,0.041526,0.041526,0.0,0.0,0.0,0.003275,0.211009,0.211009,0.0,0.0,0.131596
4681,24-Jul-07,24:00:00,236.761027,0.003594,0.029852,0.029852,0.0,0.0,0.0,0.003594,0.039107,0.039107,0.0,0.0,0.0,0.00308,0.198721,0.198721,0.0,0.0,0.120636
4682,25-Jul-07,24:00:00,216.599003,0.003726,0.028113,0.028113,0.0,0.0,0.0,0.003726,0.03683,0.03683,0.0,0.0,0.0,0.003193,0.187148,0.187148,0.0,0.0,0.109969
4683,26-Jul-07,24:00:00,210.828192,0.003732,0.026476,0.026476,0.0,0.0,0.0,0.003732,0.034685,0.034685,0.0,0.0,0.0,0.003199,0.17625,0.17625,0.0,0.0,0.098993
4684,27-Jul-07,24:00:00,203.07479,0.003936,0.024934,0.024934,0.0,0.0,0.0,0.003936,0.032665,0.032665,0.0,0.0,0.0,0.003373,0.165986,0.165986,0.0,0.0,0.087793
4685,28-Jul-07,24:00:00,199.793748,0.003848,0.023482,0.023482,0.0,0.0,0.0,0.003848,0.030763,0.030763,0.0,0.0,0.0,0.003298,0.15632,0.15632,0.0,0.0,0.076396
4686,29-Jul-07,24:00:00,200.283163,0.003958,0.022115,0.022115,0.0,0.0,0.0,0.003958,0.028971,0.028971,0.0,0.0,0.0,0.003393,0.147216,0.147216,0.0,0.0,0.064931
4687,30-Jul-07,24:00:00,194.464536,0.004101,0.020827,0.020827,0.0,0.0,0.0,0.004101,0.027284,0.027284,0.0,0.0,0.0,0.003515,0.138643,0.138643,0.0,0.0,0.053146
4688,31-Jul-07,24:00:00,183.089818,0.00399,0.019614,0.019614,0.0,0.0,0.0,0.00399,0.025695,0.025695,0.0,0.0,0.0,0.00342,0.130569,0.130569,0.0,0.0,0.04121
4689,01-Aug-07,24:00:00,177.274652,0.003734,0.018472,0.018472,0.0,0.0,0.0,0.003734,0.024199,0.024199,0.0,0.0,0.0,0.003201,0.122965,0.122965,0.0,0.0,0.029765
4690,02-Aug-07,24:00:00,177.10778,0.003775,0.017396,0.017396,0.0,0.0,0.0,0.003775,0.02279,0.02279,0.0,0.0,0.0,0.003235,0.115804,0.115804,0.0,0.0,0.018753
4691,03-Aug-07,24:00:00,176.750078,0.003773,0.016383,0.016383,0.0,0.0,0.0,0.003773,0.021462,0.021462,0.0,0.0,0.0,0.003234,0.10906,0.10906,0.0,0.0,0.007666
4692,04-Aug-07,24:00:00,175.732986,0.003148,0.015429,0.015429,0.0,0.0,0.0,0.003148,0.020213,0.020213,0.0,0.0,0.0,0.002699,0.102709,0.102709,0.0,0.0,0.000583
4693,05-Aug-07,24:00:00,175.224066,0.002493,0.01453,0.01453,0.0,0.0,0.0,0.002493,0.019036,0.019036,0.0,0.0,0.0,0.002137,0.096728,0.096728,0.0,0.0,0.0
4694,06-Aug-07,24:00:00,175.529123,0.002925,0.013684,0.013684,0.0,0.0,0.0,0.002925,0.017927,0.017927,0.0,0.0,0.0,0.002507,0.091095,0.091095,0.0,0.0,0.0
4695,07-Aug-07,24:00:00,174.36877,0.003405,0.012887,0.012887,0.0,0.0,0.0,0.003405,0.016883,0.016883,0.0,0.0,0.0,0.002918,0.08579,0.08579,0.0,0.0,0.0
4696,08-Aug-07,24:00:00,170.136348,0.003541,0.012137,0.012137,0.0,0.0,0.0,0.003541,0.0159,0.0159,0.0,0.0,0.0,0.003035,0.080794,0.080794,0.0,0.0,0.0
4697,09-Aug-07,24:00:00,168.287212,0.003556,0.01143,0.01143,0.0,0.0,0.0,0.003556,0.014974,0.014974,0.0,0.0,0.0,0.003048,0.076089,0.076089,0.0,0.0,0.0
4698,10-Aug-07,24:00:00,168.109012,0.003304,0.010764,0.010764,0.0,0.0,0.0,0.003304,0.014102,0.014102,0.0,0.0,0.0,0.002832,0.071658,0.071658,0.0,0.0,0.0
4699,11-Aug-07,24:00:00,168.094005,0.003304,0.010138,0.010138,0.0,0.0,0.0,0.003304,0.013281,0.013281,0.0,0.0,0.0,0.002832,0.067485,0.067485,0.0,0.0,0.0
4700,12-Aug-07,24:00:00,167.224269,0.00332,0.009547,0.009547,0.0,0.0,0.0,0.00332,0.012507,0.012507,0.0,0.0,0.0,0.002846,0.063555,0.063555,0.0,0.0,0.0
4701,13-Aug-07,24:00:00,165.328698,0.003341,0.008991,0.008991,0.0,0.0,0.0,0.003341,0.011779,0.011779,0.0,0.0,0.0,0.002863,0.059854,0.059854,0.0,0.0,0.0
4702,14-Aug-07,24:00:00,164.193646,0.003503,0.008468,0.008468,0.0,0.0,0.0,0.003503,0.011093,0.011093,0.0,0.0,0.0,0.003003,0.056368,0.056368,0.0,0.0,0.0
4703,15-Aug-07,24:00:00,162.783981,0.003209,0.007974,0.007974,0.0,0.0,0.0,0.003209,0.010447,0.010447,0.0,0.0,0.0,0.00275,0.053085,0.053085,0.0,0.0,0.0
